EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
35,9722;0;0,719444444;0,01;4;60;6;;;;;;;;
35,9722;0;0,719444444;0,01;4;60;8;;;;;;;;
35,9722;0;0,719444444;0,02;6;20;2;;;;;;;;
35,9722;0;0,719444444;0,02;6;20;4;;;;;;;;
35,9722;0;0,719444444;0,02;6;20;6;;;;;;;;
35,9722;0;0,719444444;0,02;6;20;8;;;;;;;;
35,9722;0;0,719444444;0,02;6;30;2;;;;;;;;
35,9722;0;0,719444444;0,02;6;30;4;;;;;;;;
35,9722;0;0,719444444;0,02;6;30;6;;;;;;;;
35,9722;0;0,719444444;0,02;6;30;8;;;;;;;;
35,9722;0;0,719444444;0,02;6;40;2;;;;;;;;
35,9722;0;0,719444444;0,02;6;40;4;;;;;;;;
35,9722;0;0,719444444;0,02;6;40;6;;;;;;;;
35,9722;0;0,719444444;0,02;6;40;8;;;;;;;;
35,9722;0;0,719444444;0,02;6;50;2;;;;;;;;
35,9722;0;0,719444444;0,02;6;50;4;;;;;;;;
35,9722;0;0,719444444;0,02;6;50;6;;;;;;;;
35,9722;0;0,719444444;0,02;6;50;8;;;;;;;;
35,9722;0;0,719444444;0,02;6;60;2;;;;;;;;
35,9722;0;0,719444444;0,02;6;60;4;;;;;;;;
35,9722;0;0,719444444;0,02;6;60;6;;;;;;;;
35,9722;0;0,719444444;0,02;6;60;8;;;;;;;;
36,1111;0;0,722222222;0,01;4;10;4;;;;;;;;
36,1111;0;0,722222222;0,01;4;10;6;;;;;;;;
36,1111;0;0,722222222;0,01;4;10;8;;;;;;;;
36,1111;0;0,722222222;0,01;4;20;10;;;;;;;;
36,1111;0;0,722222222;0,01;4;30;10;;;;;;;;
36,1111;0;0,722222222;0,01;4;40;10;;;;;;;;
36,1111;0;0,722222222;0,01;4;50;10;;;;;;;;
36,1111;0;0,722222222;0,01;4;60;10;;;;;;;;
36,1111;0;0,722222222;0,02;6;20;10;;;;;;;;
36,1111;0;0,722222222;0,02;6;30;10;;;;;;;;
36,1111;0;0,722222222;0,02;6;40;10;;;;;;;;
36,1111;0;0,722222222;0,02;6;50;10;;;;;;;;
36,1111;0;0,722222222;0,02;6;60;10;;;;;;;;
36,1111;0;0,722222222;0,025;8;10;2;;;;;;;;
36,1111;0;0,722222222;0,025;8;10;4;;;;;;;;
36,1111;0;0,722222222;0,025;8;10;6;;;;;;;;
36,1111;0;0,722222222;0,025;8;10;8;;;;;;;;
36,1111;0;0,722222222;0,025;8;10;10;;;;;;;;
36,25;0;0,725;0,01;4;10;10;;;;;;;;
36,3889;0;0,727777778;0,02;6;10;2;;;;;;;;
36,3889;0;0,727777778;0,02;6;10;4;;;;;;;;
36,3889;0;0,727777778;0,02;6;10;6;;;;;;;;
36,3889;0;0,727777778;0,02;6;10;8;;;;;;;;
36,5278;0;0,730555556;0,02;6;10;10;;;;;;;;
36,8056;0;0,736111111;0,025;6;20;2;;;;;;;;
36,8056;0;0,736111111;0,025;6;20;4;;;;;;;;
36,8056;0;0,736111111;0,025;6;20;6;;;;;;;;
36,8056;0;0,736111111;0,025;6;20;8;;;;;;;;
36,8056;0;0,736111111;0,025;6;30;2;;;;;;;;
36,8056;0;0,736111111;0,025;6;30;4;;;;;;;;
36,8056;0;0,736111111;0,025;6;30;6;;;;;;;;
36,8056;0;0,736111111;0,025;6;30;8;;;;;;;;
36,8056;0;0,736111111;0,025;6;40;2;;;;;;;;
36,8056;0;0,736111111;0,025;6;40;4;;;;;;;;
36,8056;0;0,736111111;0,025;6;40;6;;;;;;;;
36,8056;0;0,736111111;0,025;6;40;8;;;;;;;;
36,8056;0;0,736111111;0,025;6;50;2;;;;;;;;
36,8056;0;0,736111111;0,025;6;50;4;;;;;;;;
36,8056;0;0,736111111;0,025;6;50;6;;;;;;;;
36,8056;0;0,736111111;0,025;6;50;8;;;;;;;;
