EER;FMR;FNMR;THR;GDTHR;GAngTHR;;;;;;;
16,3889;0,233333333;0,094444444;0,1;10;10;;;;;;;
19,1667;0,252777778;0,130555556;0,2;6;50;;;;;;;
18,4722;0,286111111;0,083333333;0,1;12;10;;;;;;;
20,1389;0,291666667;0,111111111;0,2;10;30;;;;;;;
20,8333;0,297222222;0,119444444;0,2;8;40;;;;;;;
19,8611;0,3;0,097222222;0,1;4;20;;;;;;;
21,9444;0,316666667;0,122222222;0,2;6;60;;;;;;;
20,9722;0,322222222;0,097222222;0,2;12;30;;;;;;;
23,6111;0,363888889;0,108333333;0,2;8;50;;;;;;;
25;0,397222222;0,102777778;0,2;10;40;;;;;;;
26,6667;0,438888889;0,094444444;0,2;8;60;;;;;;;
25,9722;0,463888889;0,055555556;0,1;6;20;;;;;;;
28,75;0,486111111;0,088888889;0,2;10;50;;;;;;;
28,75;0,497222222;0,077777778;0,2;12;40;;;;;;;
28,6111;0,505555556;0,066666667;0,1;4;30;;;;;;;
30,9722;0,541666667;0,077777778;0,2;10;60;;;;;;;
30,6944;0,555555556;0,058333333;0,1;8;20;;;;;;;
32,2222;0,580555556;0,063888889;0,2;12;50;;;;;;;
32,3611;0,608333333;0,038888889;0,1;10;20;;;;;;;
32,9167;0,619444444;0,038888889;0,1;4;40;;;;;;;
34,4444;0,636111111;0,052777778;0,2;12;60;;;;;;;
35,5556;0,658333333;0,052777778;0,1;6;30;;;;;;;
35;0,666666667;0,033333333;0,1;4;50;;;;;;;
36,8056;0,694444444;0,041666667;0,1;12;20;;;;;;;
38,8889;0,738888889;0,038888889;0,1;6;40;;;;;;;
38,8889;0,741666667;0,036111111;0,1;8;30;;;;;;;
39,7222;0,755555556;0,038888889;0,1;4;60;;;;;;;
41,3889;0,811111111;0,016666667;0,1;10;30;;;;;;;
42,0833;0,813888889;0,027777778;0,1;6;50;;;;;;;
42,9167;0,844444444;0,013888889;0,1;8;40;;;;;;;
43,75;0,858333333;0,016666667;0,1;12;30;;;;;;;
43,75;0,858333333;0,016666667;0,1;6;60;;;;;;;
45;0,894444444;0,005555556;0,1;8;50;;;;;;;
46,3889;0,916666667;0,011111111;0,1;10;40;;;;;;;
47,2222;0,938888889;0,005555556;0,1;8;60;;;;;;;
47,6389;0,941666667;0,011111111;0,1;12;40;;;;;;;
47,5;0,944444444;0,005555556;0,1;10;50;;;;;;;
48,0556;0,955555556;0,005555556;0,1;10;60;;;;;;;
48,75;0,969444444;0,005555556;0,1;12;50;;;;;;;
48,75;0,969444444;0,005555556;0,1;12;60;;;;;;;
Matches;total;129600;;;;;;;;;;
1968;;;;;;;;;;;;
