EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
34,8611;0;0,697222222;0,025;8;40;2;;;;;;;;
34,8611;0;0,697222222;0,025;8;40;4;;;;;;;;
34,8611;0;0,697222222;0,025;8;40;6;;;;;;;;
34,8611;0;0,697222222;0,025;8;40;8;;;;;;;;
34,8611;0;0,697222222;0,025;8;40;10;;;;;;;;
34,8611;0;0,697222222;0,025;8;50;2;;;;;;;;
34,8611;0;0,697222222;0,025;8;50;4;;;;;;;;
34,8611;0;0,697222222;0,025;8;50;6;;;;;;;;
34,8611;0;0,697222222;0,025;8;50;8;;;;;;;;
34,8611;0;0,697222222;0,025;8;50;10;;;;;;;;
34,8611;0;0,697222222;0,025;8;60;2;;;;;;;;
34,8611;0;0,697222222;0,025;8;60;4;;;;;;;;
34,8611;0;0,697222222;0,025;8;60;6;;;;;;;;
34,8611;0;0,697222222;0,025;8;60;8;;;;;;;;
34,8611;0;0,697222222;0,025;8;60;10;;;;;;;;
35,5556;0;0,711111111;0,01;4;30;2;;;;;;;;
35,5556;0;0,711111111;0,01;4;30;4;;;;;;;;
35,5556;0;0,711111111;0,01;4;30;6;;;;;;;;
35,5556;0;0,711111111;0,01;4;30;8;;;;;;;;
35,5556;0;0,711111111;0,01;4;30;10;;;;;;;;
35,5556;0;0,711111111;0,01;4;40;2;;;;;;;;
35,5556;0;0,711111111;0,01;4;40;4;;;;;;;;
35,5556;0;0,711111111;0,01;4;40;6;;;;;;;;
35,5556;0;0,711111111;0,01;4;40;8;;;;;;;;
35,5556;0;0,711111111;0,01;4;40;10;;;;;;;;
35,5556;0;0,711111111;0,01;4;50;2;;;;;;;;
35,5556;0;0,711111111;0,01;4;50;4;;;;;;;;
35,5556;0;0,711111111;0,01;4;50;6;;;;;;;;
35,5556;0;0,711111111;0,01;4;50;8;;;;;;;;
35,5556;0;0,711111111;0,01;4;50;10;;;;;;;;
35,5556;0;0,711111111;0,01;4;60;2;;;;;;;;
35,5556;0;0,711111111;0,01;4;60;4;;;;;;;;
35,5556;0;0,711111111;0,01;4;60;6;;;;;;;;
35,5556;0;0,711111111;0,01;4;60;8;;;;;;;;
35,5556;0;0,711111111;0,01;4;60;10;;;;;;;;
35,6944;0;0,713888889;0,01;4;20;2;;;;;;;;
35,6944;0;0,713888889;0,01;4;20;4;;;;;;;;
35,6944;0;0,713888889;0,01;4;20;6;;;;;;;;
35,6944;0;0,713888889;0,01;4;20;8;;;;;;;;
35,6944;0;0,713888889;0,01;4;20;10;;;;;;;;
35,8333;0;0,716666667;0,02;6;20;2;;;;;;;;
35,8333;0;0,716666667;0,02;6;20;4;;;;;;;;
35,8333;0;0,716666667;0,02;6;20;6;;;;;;;;
35,8333;0;0,716666667;0,02;6;20;8;;;;;;;;
35,8333;0;0,716666667;0,02;6;20;10;;;;;;;;
35,8333;0;0,716666667;0,02;6;30;2;;;;;;;;
35,8333;0;0,716666667;0,02;6;30;4;;;;;;;;
35,8333;0;0,716666667;0,02;6;30;6;;;;;;;;
35,8333;0;0,716666667;0,02;6;30;8;;;;;;;;
35,8333;0;0,716666667;0,02;6;30;10;;;;;;;;
35,8333;0;0,716666667;0,02;6;40;2;;;;;;;;
35,8333;0;0,716666667;0,02;6;40;4;;;;;;;;
35,8333;0;0,716666667;0,02;6;40;6;;;;;;;;
35,8333;0;0,716666667;0,02;6;40;8;;;;;;;;
35,8333;0;0,716666667;0,02;6;40;10;;;;;;;;
35,8333;0;0,716666667;0,02;6;50;2;;;;;;;;
