EER;FMR;FNMR;THR;GDTHR;GAngTHR;MtiaCTHR;;;;;;;;
32,7778;0,002777778;0,652777778;0,016;8;60;6;;;;;;;;
32,9167;0,002777778;0,655555556;0,016;8;30;2;;;;;;;;
32,9167;0,002777778;0,655555556;0,016;8;30;4;;;;;;;;
32,9167;0,002777778;0,655555556;0,016;8;30;6;;;;;;;;
33,1944;0,002777778;0,661111111;0,012;8;10;4;;;;;;;;
33,1944;0,002777778;0,661111111;0,012;8;10;6;;;;;;;;
33,3333;0,002777778;0,663888889;0,004;4;30;8;;;;;;;;
33,3333;0,002777778;0,663888889;0,004;4;40;8;;;;;;;;
33,3333;0,002777778;0,663888889;0,004;4;50;8;;;;;;;;
33,3333;0,002777778;0,663888889;0,004;4;60;8;;;;;;;;
33,4722;0,002777778;0,666666667;0,016;8;20;2;;;;;;;;
33,4722;0,002777778;0,666666667;0,016;8;20;4;;;;;;;;
33,4722;0,002777778;0,666666667;0,016;8;20;6;;;;;;;;
33,6111;0,002777778;0,669444444;0,004;4;20;8;;;;;;;;
34,5833;0,002777778;0,688888889;0,012;6;60;4;;;;;;;;
34,5833;0,002777778;0,688888889;0,012;6;60;6;;;;;;;;
34,7222;0,002777778;0,691666667;0,012;6;50;4;;;;;;;;
34,7222;0,002777778;0,691666667;0,012;6;50;6;;;;;;;;
34,8611;0,002777778;0,694444444;0,012;6;40;4;;;;;;;;
34,8611;0,002777778;0,694444444;0,012;6;40;6;;;;;;;;
35;0,002777778;0,697222222;0,012;6;20;4;;;;;;;;
35;0,002777778;0,697222222;0,012;6;20;6;;;;;;;;
35;0,002777778;0,697222222;0,012;6;30;4;;;;;;;;
35;0,002777778;0,697222222;0,012;6;30;6;;;;;;;;
35,5556;0,002777778;0,708333333;0,016;8;10;2;;;;;;;;
35,5556;0,002777778;0,708333333;0,016;8;10;4;;;;;;;;
35,5556;0,002777778;0,708333333;0,016;8;10;6;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;30;4;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;30;6;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;40;4;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;40;6;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;50;4;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;50;6;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;60;4;;;;;;;;
35,9722;0,002777778;0,716666667;0,008;4;60;6;;;;;;;;
35,9722;0,002777778;0,716666667;0,012;6;10;2;;;;;;;;
36,3889;0,002777778;0,725;0,008;4;20;4;;;;;;;;
36,3889;0,002777778;0,725;0,008;4;20;6;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;20;4;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;20;6;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;30;4;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;30;6;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;40;4;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;40;6;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;50;4;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;50;6;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;60;4;;;;;;;;
37,6389;0,002777778;0,75;0,012;4;60;6;;;;;;;;
38,1944;0,002777778;0,761111111;0,012;4;10;2;;;;;;;;
20,4167;0,005555556;0,402777778;0,004;10;10;10;;;;;;;;
21,1111;0,005555556;0,416666667;0,004;8;30;10;;;;;;;;
24,3056;0,005555556;0,480555556;0,004;8;10;8;;;;;;;;
30,1389;0,005555556;0,597222222;0,012;8;50;4;;;;;;;;
30,1389;0,005555556;0,597222222;0,012;8;50;6;;;;;;;;
30,1389;0,005555556;0,597222222;0,012;8;60;4;;;;;;;;
30,1389;0,005555556;0,597222222;0,012;8;60;6;;;;;;;;
30,4167;0,005555556;0,602777778;0,008;8;10;6;;;;;;;;
30,4167;0,005555556;0,602777778;0,012;8;30;4;;;;;;;;
30,4167;0,005555556;0,602777778;0,012;8;30;6;;;;;;;;
30,4167;0,005555556;0,602777778;0,012;8;40;4;;;;;;;;
30,4167;0,005555556;0,602777778;0,012;8;40;6;;;;;;;;
30,5556;0,005555556;0,605555556;0,012;10;10;4;;;;;;;;
30,5556;0,005555556;0,605555556;0,012;10;10;6;;;;;;;;
30,8333;0,005555556;0,611111111;0,012;8;20;4;;;;;;;;
30,8333;0,005555556;0,611111111;0,012;8;20;6;;;;;;;;
33,3333;0,005555556;0,661111111;0,012;8;10;2;;;;;;;;
34,0278;0,005555556;0,675;0,008;6;10;2;;;;;;;;
34,7222;0,005555556;0,688888889;0,012;6;60;2;;;;;;;;
34,8611;0,005555556;0,691666667;0,012;6;50;2;;;;;;;;
35;0,005555556;0,694444444;0,012;6;40;2;;;;;;;;
35,1389;0,005555556;0,697222222;0,012;6;20;2;;;;;;;;
35,1389;0,005555556;0,697222222;0,012;6;30;2;;;;;;;;
37,2222;0,005555556;0,738888889;0,008;4;10;2;;;;;;;;
37,7778;0,005555556;0,75;0,012;4;20;2;;;;;;;;
37,7778;0,005555556;0,75;0,012;4;30;2;;;;;;;;
37,7778;0,005555556;0,75;0,012;4;40;2;;;;;;;;
37,7778;0,005555556;0,75;0,012;4;50;2;;;;;;;;
37,7778;0,005555556;0,75;0,012;4;60;2;;;;;;;;
20,4167;0,008333333;0,4;0,004;10;10;8;;;;;;;;
20,8333;0,008333333;0,408333333;0,004;8;50;10;;;;;;;;
20,8333;0,008333333;0,408333333;0,004;8;60;10;;;;;;;;
21,1111;0,008333333;0,413888889;0,004;8;40;10;;;;;;;;
21,8056;0,008333333;0,427777778;0,004;8;20;8;;;;;;;;
25,5556;0,008333333;0,502777778;0,012;10;60;6;;;;;;;;
25,6944;0,008333333;0,505555556;0,012;10;40;4;;;;;;;;
25,6944;0,008333333;0,505555556;0,012;10;40;6;;;;;;;;
25,6944;0,008333333;0,505555556;0,012;10;50;6;;;;;;;;
25,8333;0,008333333;0,508333333;0,012;10;30;4;;;;;;;;
25,8333;0,008333333;0,508333333;0,012;10;30;6;;;;;;;;
25,9722;0,008333333;0,511111111;0,008;8;30;6;;;;;;;;
25,9722;0,008333333;0,511111111;0,008;8;40;6;;;;;;;;
25,9722;0,008333333;0,511111111;0,008;8;50;6;;;;;;;;
25,9722;0,008333333;0,511111111;0,008;8;60;6;;;;;;;;
26,5278;0,008333333;0,522222222;0,008;8;20;6;;;;;;;;
26,5278;0,008333333;0,522222222;0,012;10;20;4;;;;;;;;
26,5278;0,008333333;0,522222222;0,012;10;20;6;;;;;;;;
27,6389;0,008333333;0,544444444;0,008;10;10;6;;;;;;;;
28,8889;0,008333333;0,569444444;0,016;10;50;6;;;;;;;;
28,8889;0,008333333;0,569444444;0,016;10;60;6;;;;;;;;
29,0278;0,008333333;0,572222222;0,016;10;40;2;;;;;;;;
29,0278;0,008333333;0,572222222;0,016;10;40;4;;;;;;;;
29,0278;0,008333333;0,572222222;0,016;10;40;6;;;;;;;;
29,1667;0,008333333;0,575;0,004;6;10;6;;;;;;;;
29,1667;0,008333333;0,575;0,016;10;30;2;;;;;;;;
29,1667;0,008333333;0,575;0,016;10;30;4;;;;;;;;
29,1667;0,008333333;0,575;0,016;10;30;6;;;;;;;;
29,8611;0,008333333;0,588888889;0,016;10;20;2;;;;;;;;
29,8611;0,008333333;0,588888889;0,016;10;20;4;;;;;;;;
29,8611;0,008333333;0,588888889;0,016;10;20;6;;;;;;;;
30,2778;0,008333333;0,597222222;0,012;8;50;2;;;;;;;;
30,2778;0,008333333;0,597222222;0,012;8;60;2;;;;;;;;
30,5556;0,008333333;0,602777778;0,008;8;10;4;;;;;;;;
30,5556;0,008333333;0,602777778;0,012;8;30;2;;;;;;;;
30,5556;0,008333333;0,602777778;0,012;8;40;2;;;;;;;;
30,6944;0,008333333;0,605555556;0,012;10;10;2;;;;;;;;
